company_name,company_country,company_employees,company_website,company_status,file_name
"VF OUTDOOR, LLC","['Colorado(CO)', 'UNITED STATES']","['2685', nan]",https://www.info-clipper.com/en/company/united-states/vf-outdoor-llc.usdu64qc.html,"['DENVER', 'Headquarter']",wissel_aziende_info_clipper
VITOL SERVICES LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2686', 'VITOL']",https://www.info-clipper.com/en/company/united-kingdom/vitol-services-limited.gbd3y501q.html,"['LONDON', nan]",wissel_aziende_info_clipper
CEVA FREIGHT ITALY SRL,"['ITALY', 'ITALY']","['2687', nan]",https://www.info-clipper.com/en/company/italy/ceva-freight-italy-srl.itd73o934.html,"['RODANO (MILLEPINI )', 'Headquarter']",wissel_aziende_info_clipper
V.F. CORPORATION,"['Colorado(CO)', 'UNITED STATES']","['2688', nan]",https://www.info-clipper.com/en/company/united-states/vf-corporation.usd1e8sw.html,"['DENVER', 'Headquarter']",wissel_aziende_info_clipper
VITOL INVESTMENT PARTNERSHIP II LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2689', nan]",https://www.info-clipper.com/en/company/united-kingdom/vitol-investment-partnership-ii-limited.gbd3qx5tz.html,"['JERSEY', 'Headquarter']",wissel_aziende_info_clipper
EMBASSY FREIGHT SERVICES SPA,"['ITALY', 'ITALY']","['2690', nan]",https://www.info-clipper.com/en/company/italy/embassy-freight-services-spa.itd7bse3s.html,"['GUALTIERI (SANTA VITTORIA )', 'Headquarter']",wissel_aziende_info_clipper
TRADEWEB LLC,"['New York(NY)', 'UNITED STATES']","['2691', nan]",https://www.info-clipper.com/en/company/united-states/tradeweb-llc.usd1xk8k9.html,"['NEW YORK', 'Single address']",wissel_aziende_info_clipper
KELKOO.COM (UK) LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2692', 'Kelkoo.Com']",https://www.info-clipper.com/en/company/united-kingdom/kelkoocom-limited.gbd3y0hsy.html,"['LONDON', nan]",wissel_aziende_info_clipper
BCUBE CONNECT SRL,"['ITALY', 'ITALY']","['2693', nan]",https://www.info-clipper.com/en/company/italy/bcube-connect-srl.itd5lvyrp.html,"['GENOVA', 'Headquarter']",wissel_aziende_info_clipper
"3E COMPANY ENVIRONMENTAL, ECOLOGICAL AND ENGINEERING","['California(CA)', 'UNITED STATES']","['2694', nan]",https://www.info-clipper.com/en/company/united-states/3e-company-environmental-ecological-and-engineering.usda2x4bw.html,"['CARLSBAD', 'Headquarter']",wissel_aziende_info_clipper
THOMSON REUTERS (PROFESSIONAL) UK LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2695', 'THOMSON REUTERS']",https://www.info-clipper.com/en/company/united-kingdom/thomson-reuters-uk-limited.gbd3rb8c8.html,"['LONDON', nan]",wissel_aziende_info_clipper
REGAL BELOIT ITALY SPA,"['ITALY', 'ITALY']","['2696', nan]",https://www.info-clipper.com/en/company/italy/regal-beloit-italy-spa.itd5lijbu.html,"['CISERANO (ZINGONIA )', 'Headquarter']",wissel_aziende_info_clipper
ECO.LOGIC BRANDS INC.,"['California(CA)', 'UNITED STATES']","['2697', nan]",https://www.info-clipper.com/en/company/united-states/ecologic-brands-inc.usdg02c0r.html,"['MANTECA', 'Headquarter']",wissel_aziende_info_clipper
THOMSON REUTERS GROUP LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2698', 'THOMSON REUTERS']",https://www.info-clipper.com/en/company/united-kingdom/thomson-reuters-group-limited.gbd8fu3f4.html,"['LONDON', nan]",wissel_aziende_info_clipper
LA VILLA SPA,"['ITALY', 'ITALY']","['2699', 'RSA BOTTICELLI']",https://www.info-clipper.com/en/company/italy/la-villa-spa.itd901gkp.html,"['FIRENZE', nan]",wissel_aziende_info_clipper
"REAKTOR, INC.","['New York(NY)', 'UNITED STATES']","['2700', nan]",https://www.info-clipper.com/en/company/united-states/reaktor-inc.usd1buxig.html,"['NEW YORK', 'Single address']",wissel_aziende_info_clipper
ASOS.COM LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2701', nan]",https://www.info-clipper.com/en/company/united-kingdom/asoscom-limited.gbd3wferi.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
ARSENALE EXPRESS SPA,"['ITALY', 'ITALY']","['2702', nan]",https://www.info-clipper.com/en/company/italy/arsenale-express-spa.itd7atmlf.html,"['ROMA', 'Single address']",wissel_aziende_info_clipper
"ARXADA, LLC","['New Jersey(NJ)', 'UNITED STATES']","['2703', nan]",https://www.info-clipper.com/en/company/united-states/arxada-llc.usdz7vm.html,"['MORRISTOWN', 'Headquarter']",wissel_aziende_info_clipper
ASOS PLC,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2704', 'As Seen On Screen']",https://www.info-clipper.com/en/company/united-kingdom/asos-plc.gbd3n02wn.html,"['LONDON', nan]",wissel_aziende_info_clipper
TELEMA SPA,"['ITALY', 'ITALY']","['2705', nan]",https://www.info-clipper.com/en/company/italy/telema-spa.itd797po9.html,"['PIACENZA (QUARTO )', 'Headquarter']",wissel_aziende_info_clipper
INTEL CORPORATION,"['California(CA)', 'UNITED STATES']","['2706', nan]",https://www.info-clipper.com/en/company/united-states/intel-corporation.usdsim7z.html,"['SANTA CLARA', 'Headquarter']",wissel_aziende_info_clipper
DEN HARTOGH DRY BULK LOGISTICS LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2707', nan]",https://www.info-clipper.com/en/company/united-kingdom/den-hartogh-dry-bulk-logistics-limited.gbd3rrapf.html,"['HULL', 'Headquarter']",wissel_aziende_info_clipper
TELEMA HOLDING SRL,"['ITALY', 'ITALY']","['2708', nan]",https://www.info-clipper.com/en/company/italy/telema-holding-srl.itd76nd85.html,"['PIACENZA', 'Headquarter']",wissel_aziende_info_clipper
EL PASO HOLDCO LLC,"['Texas(TX)', 'UNITED STATES']","['2709', nan]",https://www.info-clipper.com/en/company/united-states/el-paso-holdco-llc.usd1avr2o.html,"['HOUSTON', 'Headquarter']",wissel_aziende_info_clipper
ARRK PRODUCT DEVELOPMENT GROUP LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2710', nan]",https://www.info-clipper.com/en/company/united-kingdom/arrk-product-development-group-limited.gbd89uxz5.html,"['GLOUCESTER', 'Headquarter']",wissel_aziende_info_clipper
GIORGIO ARMANI SPA,"['ITALY', 'ITALY']","['2711', 'ARMANI']",https://www.info-clipper.com/en/company/italy/giorgio-armani-spa.itd735j4k.html,"['MILANO', nan]",wissel_aziende_info_clipper
CBI HOLDCO TWO INC.,"['Texas(TX)', 'UNITED STATES']","['2712', nan]",https://www.info-clipper.com/en/company/united-states/cbi-holdco-two-inc.usd1xqcpl.html,"['THE WOODLANDS', 'Headquarter']",wissel_aziende_info_clipper
M&G INVESTMENT MANAGEMENT LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2713', nan]",https://www.info-clipper.com/en/company/united-kingdom/mg-investment-management-limited.gbd3r6z1x.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
GIORGIO ARMANI RETAIL SRL,"['ITALY', 'ITALY']","['2714', nan]",https://www.info-clipper.com/en/company/italy/giorgio-armani-retail-srl.itd75r2tq.html,"['MILANO', 'Headquarter']",wissel_aziende_info_clipper
"MATTRESS HOLDCO, INC.","['Texas(TX)', 'UNITED STATES']","['2715', nan]",https://www.info-clipper.com/en/company/united-states/mattress-holdco-inc.usd1xhoi2.html,"['HOUSTON', 'Headquarter']",wissel_aziende_info_clipper
KLDISCOVERY LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2716', nan]",https://www.info-clipper.com/en/company/united-kingdom/kldiscovery-limited.gbd86ox9z.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
AXWAY SRL,"['ITALY', 'ITALY']","['2717', nan]",https://www.info-clipper.com/en/company/italy/axway-srl.itd8i7ty6.html,"['MILANO', 'Headquarter']",wissel_aziende_info_clipper
"VIRGIN PULSE, INC.","['Rhode Island(RI)', 'UNITED STATES']","['2718', nan]",https://www.info-clipper.com/en/company/united-states/virgin-pulse-inc.usd96wd8r.html,"['PROVIDENCE', 'Headquarter']",wissel_aziende_info_clipper
QUILTER LIFE & PENSIONS LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2719', 'Quilter']",https://www.info-clipper.com/en/company/united-kingdom/quilter-life-pensions-limited.gbd3nud3a.html,"['SOUTHAMPTON', nan]",wissel_aziende_info_clipper
CARL INTERNATIONAL S.A.,"['ITALY', 'ITALY']","['2720', nan]",https://www.info-clipper.com/en/company/italy/carl-international-sa.itd753z4c.html,"['TORINO', 'Single address']",wissel_aziende_info_clipper
"TIAA, FSB","['Florida(FL)', 'UNITED STATES']","['2721', nan]",https://www.info-clipper.com/en/company/united-states/tiaa-fsb.usddd3uvm.html,"['JACKSONVILLE', 'Headquarter']",wissel_aziende_info_clipper
QUILTER INVESTORS LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2722', nan]",https://www.info-clipper.com/en/company/united-kingdom/quilter-investors-limited.gbd3o8bah.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
CARL ZEISS VISION ITALIA SPA,"['ITALY', 'ITALY']","['2723', nan]",https://www.info-clipper.com/en/company/italy/carl-zeiss-vision-italia-spa.itd7ehvb3.html,"['CASTIGLIONE OLONA', 'Headquarter']",wissel_aziende_info_clipper
"CHICO''S BRANDS INVESTMENTS, INC.","['Florida(FL)', 'UNITED STATES']","['2724', nan]",https://www.info-clipper.com/en/company/united-states/chicos-brands-investments-inc.usdamzmw.html,"['FORT MYERS', 'Single address']",wissel_aziende_info_clipper
QUILTER BUSINESS SERVICES LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2725', nan]",https://www.info-clipper.com/en/company/united-kingdom/quilter-business-services-limited.gbd4sb2zn.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
CARL ZEISS SPA,"['ITALY', 'ITALY']","['2726', nan]",https://www.info-clipper.com/en/company/italy/carl-zeiss-spa.itd737d3v.html,"['MILANO', 'Headquarter']",wissel_aziende_info_clipper
"NEIMAN MARCUS GROUP LLC, THE","['Texas(TX)', 'UNITED STATES']","['2727', 'HORCHOW FINALE']",https://www.info-clipper.com/en/company/united-states/neiman-marcus-group-llc-the.usd2ymogn.html,"['DALLAS', 'Headquarter']",wissel_aziende_info_clipper
QUILTER CHEVIOT LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2728', nan]",https://www.info-clipper.com/en/company/united-kingdom/quilter-cheviot-limited.gbd4vzlm8.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
IMA ITALIA ASSISTANCE SPA,"['ITALY', 'ITALY']","['2729', 'IMA SPA']",https://www.info-clipper.com/en/company/italy/ima-italia-assistance-spa.itd7ale1d.html,"['SESTO SAN GIOVANNI', nan]",wissel_aziende_info_clipper
"ARGO GROUP US, INC.","['Texas(TX)', 'UNITED STATES']","['2730', nan]",https://www.info-clipper.com/en/company/united-states/argo-group-us-inc.usd1pb1hs.html,"['SAN ANTONIO', 'Headquarter']",wissel_aziende_info_clipper
NATIONAL VIDEO CORPORATION LIMITED(THE),"['UNITED KINGDOM', 'UNITED KINGDOM']","['2731', 'N V C ARTS']",https://www.info-clipper.com/en/company/united-kingdom/national-video-corporation-limited.gbd4v62q6.html,"['LONDON', nan]",wissel_aziende_info_clipper
COSTER TECNOLOGIE SPECIALI SPA,"['ITALY', 'ITALY']","['2732', 'COSTER 3']",https://www.info-clipper.com/en/company/italy/coster-tecnologie-speciali-spa.itd72ts0j.html,"['PERO', nan]",wissel_aziende_info_clipper
JOHN WOOD GROUP US HOLDINGS INC,"['Texas(TX)', 'UNITED STATES']","['2733', nan]",https://www.info-clipper.com/en/company/united-states/john-wood-group-us-holdings-inc.usdczdmld.html,"['HOUSTON', 'Headquarter']",wissel_aziende_info_clipper
DELIFRANCE (UK) LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2734', nan]",https://www.info-clipper.com/en/company/united-kingdom/delifrance-limited.gbd6kn2mp.html,"['WIGSTON', 'Single address']",wissel_aziende_info_clipper
CAPGEMINI ITALIA SPA,"['ITALY', 'ITALY']","['2735', nan]",https://www.info-clipper.com/en/company/italy/capgemini-italia-spa.itd7epaha.html,"['ROMA', 'Headquarter']",wissel_aziende_info_clipper
ALTUS GROUP U.S. INC.,"['Texas(TX)', 'UNITED STATES']","['2736', nan]",https://www.info-clipper.com/en/company/united-states/altus-group-us-inc.usdm89j5.html,"['HOUSTON', 'Headquarter']",wissel_aziende_info_clipper
HOUSTON CASUALTY COMPANY,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2737', nan]",https://www.info-clipper.com/en/company/united-kingdom/houston-casualty-company.gbd3vwv62.html,"['LONDON', 'Single address']",wissel_aziende_info_clipper
SUMOTO SRL,"['ITALY', 'ITALY']","['2738', nan]",https://www.info-clipper.com/en/company/italy/sumoto-srl.itd73qa5o.html,"['MONTECCHIO MAGGIORE', 'Headquarter']",wissel_aziende_info_clipper
"WOOD GROUP USA, INC.","['Texas(TX)', 'UNITED STATES']","['2739', nan]",https://www.info-clipper.com/en/company/united-states/wood-group-usa-inc.usd30sk3d.html,"['HOUSTON', 'Headquarter']",wissel_aziende_info_clipper
QUAD BIDCO LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2740', nan]",https://www.info-clipper.com/en/company/united-kingdom/quad-bidco-limited.gbd3mv7e2.html,"['HARROGATE', 'Single address']",wissel_aziende_info_clipper
NTT CLOUD COMMUNICATIONS ITALY SRL,"['ITALY', 'ITALY']","['2741', nan]",https://www.info-clipper.com/en/company/italy/ntt-cloud-communications-italy-srl.itd5lhnkd.html,"['MONZA', 'Single address']",wissel_aziende_info_clipper
"SPRINGER NATURE AMERICA, INC.","['New York(NY)', 'UNITED STATES']","['2742', nan]",https://www.info-clipper.com/en/company/united-states/springer-nature-america-inc.usd1fqkwy.html,"['NEW YORK', 'Headquarter']",wissel_aziende_info_clipper
CHB GROUP LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2743', nan]",https://www.info-clipper.com/en/company/united-kingdom/chb-group-limited.gbd8bnwj6.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
PUBLICIS SRL,"['ITALY', 'ITALY']","['2744', nan]",https://www.info-clipper.com/en/company/italy/publicis-srl.itd76rqxe.html,"['MILANO', 'Headquarter']",wissel_aziende_info_clipper
"SPRINGER NATURE ACADEMIC PUBLISHING, INC.","['New York(NY)', 'UNITED STATES']","['2745', nan]",https://www.info-clipper.com/en/company/united-states/springer-nature-academic-publishing-inc.usd9enox.html,"['NEW YORK', 'Single address']",wissel_aziende_info_clipper
CONSTRUCTION & ENGINEERING TESTING GROUP LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2746', nan]",https://www.info-clipper.com/en/company/united-kingdom/construction-engineering-testing-group-limited.gbd3xlga2.html,"['BRENTWOOD', 'Headquarter']",wissel_aziende_info_clipper
DAMIANO SPA,"['ITALY', 'ITALY']","['2747', nan]",https://www.info-clipper.com/en/company/italy/damiano-spa.itd74meg0.html,"['TORRENOVA', 'Single address']",wissel_aziende_info_clipper
"FM INDUSTRIES, INC.","['California(CA)', 'UNITED STATES']","['2748', nan]",https://www.info-clipper.com/en/company/united-states/fm-industries-inc.usda12yqb.html,"['FREMONT', 'Headquarter']",wissel_aziende_info_clipper
CET STRUCTURES LTD.,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2749', nan]",https://www.info-clipper.com/en/company/united-kingdom/cet-structures-ltd.gbd8d6005.html,"['DERBY', 'Headquarter']",wissel_aziende_info_clipper
VIDELIO HMS,"['ITALY', 'ITALY']","['2750', nan]",https://www.info-clipper.com/en/company/italy/videlio-hms.itd7eh0ki.html,"['VENEZIA (MARGHERA )', 'Single address']",wissel_aziende_info_clipper
"CDW DIRECT, LLC","['Illinois(IL)', 'UNITED STATES']","['2751', nan]",https://www.info-clipper.com/en/company/united-states/cdw-direct-llc.usd26dge0.html,"['VERNON HILLS', 'Headquarter']",wissel_aziende_info_clipper
AXA INSURANCE UK PLC,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2752', nan]",https://www.info-clipper.com/en/company/united-kingdom/axa-insurance-uk-plc.gbd3ibdbp.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
VIDELIO-HMS KINETICS SRL,"['ITALY', 'ITALY']","['2753', nan]",https://www.info-clipper.com/en/company/italy/videlio-hms-kinetics-srl.itd76ovn7.html,"['MONFALCONE', 'Single address']",wissel_aziende_info_clipper
CDW LOGISTICS LLC,"['Illinois(IL)', 'UNITED STATES']","['2754', nan]",https://www.info-clipper.com/en/company/united-states/cdw-logistics-llc.usd26dhas.html,"['VERNON HILLS', 'Headquarter']",wissel_aziende_info_clipper
AVIVA INSURANCE SERVICES UK LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2755', nan]",https://www.info-clipper.com/en/company/united-kingdom/aviva-insurance-services-uk-limited.gbd6klfqw.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
VIDELIO HMS OPERATIONS SRL,"['ITALY', 'ITALY']","['2756', nan]",https://www.info-clipper.com/en/company/italy/videlio-hms-operations-srl.itd77jtvg.html,"['MONFALCONE', 'Headquarter']",wissel_aziende_info_clipper
CDW CORPORATION,"['Illinois(IL)', 'UNITED STATES']","['2757', nan]",https://www.info-clipper.com/en/company/united-states/cdw-corporation.usddd3pgd.html,"['LINCOLNSHIRE', 'Headquarter']",wissel_aziende_info_clipper
ROYAL INSURANCE (U.K.) LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2758', nan]",https://www.info-clipper.com/en/company/united-kingdom/royal-insurance-limited.gbd3snu6y.html,"['LIVERPOOL', 'Headquarter']",wissel_aziende_info_clipper
VIDELIO HMS ITALY SRL,"['ITALY', 'ITALY']","['2759', nan]",https://www.info-clipper.com/en/company/italy/videlio-hms-italy-srl.itd7av499.html,"['STARANZANO', 'Headquarter']",wissel_aziende_info_clipper
"EXETER PROPERTY GROUP, LLC","['Pennsylvania(PA)', 'UNITED STATES']","['2760', nan]",https://www.info-clipper.com/en/company/united-states/exeter-property-group-llc.usdd7jbus.html,"['RADNOR', 'Headquarter']",wissel_aziende_info_clipper
ASPEN INSURANCE UK LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2761', nan]",https://www.info-clipper.com/en/company/united-kingdom/aspen-insurance-uk-limited.gbd4uyknt.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
GREAT LENGTHS SPA SOCIETA' BENEFIT,"['ITALY', 'ITALY']","['2762', nan]",https://www.info-clipper.com/en/company/italy/great-lengths-spa-societa-benefit.itd5lfxhj.html,"['ROMA (INGRESSO AL CIVICO 39A INT 8 )', 'Headquarter']",wissel_aziende_info_clipper
"POWER INNOVATIONS INTERNATIONAL, INC.","['Utah(UT)', 'UNITED STATES']","['2763', nan]",https://www.info-clipper.com/en/company/united-states/power-innovations-international-inc.usdpu42b.html,"['AMERICAN FORK', 'Single address']",wissel_aziende_info_clipper
ASPEN INSURANCE UK SERVICES LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2764', nan]",https://www.info-clipper.com/en/company/united-kingdom/aspen-insurance-uk-services-limited.gbd3ohgx6.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
GESTORE DEI SERVIZI ENERGETICI - GSE SPA,"['ITALY', 'ITALY']","['2765', 'GSE SPA']",https://www.info-clipper.com/en/company/italy/gestore-dei-servizi-energetici-gse-spa.itd72z30c.html,"['ROMA', nan]",wissel_aziende_info_clipper
"SEGMENT.IO, INC.","['California(CA)', 'UNITED STATES']","['2766', nan]",https://www.info-clipper.com/en/company/united-states/segmentio-inc.usdz909v.html,"['SAN FRANCISCO', 'Single address']",wissel_aziende_info_clipper
WEST BURTON PROPERTY LIMITED,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2767', nan]",https://www.info-clipper.com/en/company/united-kingdom/west-burton-property-limited.gbd3ogusw.html,"['LONDON', 'Single address']",wissel_aziende_info_clipper
TRENITALIA SPA,"['ITALY', 'ITALY']","['2768', nan]",https://www.info-clipper.com/en/company/italy/trenitalia-spa.itd7301y4.html,"['ROMA', 'Headquarter']",wissel_aziende_info_clipper
AMC NETWORKS INC.,"['New York(NY)', 'UNITED STATES']","['2769', nan]",https://www.info-clipper.com/en/company/united-states/amc-networks-inc.usd1gjhos.html,"['NEW YORK', 'Headquarter']",wissel_aziende_info_clipper
GOLDMAN SACHS INTERNATIONAL,"['UNITED KINGDOM', 'UNITED KINGDOM']","['2770', nan]",https://www.info-clipper.com/en/company/united-kingdom/goldman-sachs-international.gbd6lxmii.html,"['LONDON', 'Headquarter']",wissel_aziende_info_clipper
SOCIETA' SPORTIVA PROFESSIONISTICA REYER VENEZIA MESTRE SRL IN SIGLA S.S.P. REYER VENEZIA MESTRE SR,"['ITALY', 'ITALY']","['2771', nan]",https://www.info-clipper.com/en/company/italy/societa-sportiva-professionistica-reyer-venezia-mestre-srl-in-sigla-ssp-reyer-venezia-mestre-sr.itd75bfjf.html,"['VENEZIA (MARGHERA )', 'Headquarter']",wissel_aziende_info_clipper
"FORMOSA PLASTICS CORPORATION, TEXAS","['Texas(TX)', 'UNITED STATES']","['2772', nan]",https://www.info-clipper.com/en/company/united-states/formosa-plastics-corporation-texas.usd1r91w5.html,"['POINT COMFORT', 'Headquarter']",wissel_aziende_info_clipper
