company_name,company_industry,company_status,file_name
Selex ES,Industrials,Rome,MalPatSaj_wikipedia
Sergio Rossi,Consumer goods,Milan,MalPatSaj_wikipedia
Shy,Consumer goods,Venice,MalPatSaj_wikipedia
Siae Microelettronica,Technology,Cologno Monzese,MalPatSaj_wikipedia
SIAI-Marchetti,Industrials,Sesto Calende,MalPatSaj_wikipedia
Sicom test,Technology,Trieste,MalPatSaj_wikipedia
Sigma-Tau,Health care,Pomezia,MalPatSaj_wikipedia
Simmel Difesa,Industrials,Colleferro,MalPatSaj_wikipedia
Smeg,Consumer goods,Guastalla,MalPatSaj_wikipedia
Snam,Utilities,San Donato Milanese,MalPatSaj_wikipedia
SNAV,Industrials,Naples,MalPatSaj_wikipedia
Società Generale Immobiliare,Financials,Rome,MalPatSaj_wikipedia
Società Torinese Automobili Rapid,Consumer goods,Turin,MalPatSaj_wikipedia
Soilmec,Industrials,Cesena,MalPatSaj_wikipedia
Somec,Consumer goods,Lugo,MalPatSaj_wikipedia
Sparco,Consumer goods,Volpiano,MalPatSaj_wikipedia
SPEA,Technology,Volpiano,MalPatSaj_wikipedia
Suomy,Consumer goods,Inverigo,MalPatSaj_wikipedia
Superga,Consumer goods,Turin,MalPatSaj_wikipedia
Tanfoglio,Industrials,Gardone Val Trompia,MalPatSaj_wikipedia
Techint,Conglomerates,Milan,MalPatSaj_wikipedia
Technogym,Consumer goods,Cesena,MalPatSaj_wikipedia
Terra Modena,Consumer goods,Modena,MalPatSaj_wikipedia
Tirrenia,Industrials,Naples,MalPatSaj_wikipedia
Tod's,Consumer goods,Sant'Elpidio a Mare,MalPatSaj_wikipedia
Trussardi,Consumer goods,Milan,MalPatSaj_wikipedia
Tuaca,Consumer goods,Livorno,MalPatSaj_wikipedia
UBI Banca,Financials,Bergamo,MalPatSaj_wikipedia
UniCredit,Financials,Porta Nuova,MalPatSaj_wikipedia
Unipol,Financials,Bologna,MalPatSaj_wikipedia
UnoAErre,Consumer goods,Arezzo,MalPatSaj_wikipedia
Valentino SpA,Consumer goods,Milan,MalPatSaj_wikipedia
Versace,Consumer goods,Milan,MalPatSaj_wikipedia
Vespa,Consumer goods,Pontedera,MalPatSaj_wikipedia
VF Venieri,Industrials,Lugo,MalPatSaj_wikipedia
Viberti,Consumer goods,Pescara,MalPatSaj_wikipedia
Vibram,Consumer goods,Albizzate,MalPatSaj_wikipedia
Vignale,Industrials,Turin,MalPatSaj_wikipedia
Viscount,Consumer goods,Mondaino,MalPatSaj_wikipedia
VM Motori,Consumer goods,Cento,MalPatSaj_wikipedia
Voiello,Consumer goods,Torre Annunziata,MalPatSaj_wikipedia
Vyrus,Consumer goods,Coriano,MalPatSaj_wikipedia
Webuild,Industrials,Milan,MalPatSaj_wikipedia
Wilier Triestina,Consumer goods,Rossano Veneto,MalPatSaj_wikipedia
YOOX Net-a-Porter Group,Consumer services,Milan,MalPatSaj_wikipedia
Zagato,Industrials,Rho,MalPatSaj_wikipedia
Zambon,Health care,Bresso,MalPatSaj_wikipedia
Zamperla,Consumer goods,Vicenza,MalPatSaj_wikipedia
Zanussi,Consumer goods,Pordenone,MalPatSaj_wikipedia
ABLV Bank,Financials,Riga,MalPatSaj_wikipedia
Aerodium Latvia,Industrials,Sigulda,MalPatSaj_wikipedia
AirBaltic,Consumer services,Riga,MalPatSaj_wikipedia
Ave Line,Industrials,Riga,MalPatSaj_wikipedia
Baltic Coal Terminal,Industrials,Ventspils,MalPatSaj_wikipedia
Banka Baltija,Financials,Riga,MalPatSaj_wikipedia
Bank of Latvia,Financials,Riga,MalPatSaj_wikipedia
Bellaccord Electro,Consumer services,Riga,MalPatSaj_wikipedia
Cēsu Alus,Consumer goods,Cēsis,MalPatSaj_wikipedia
Citadele Banka,Financials,Riga,MalPatSaj_wikipedia
Dartz,Consumer goods,Riga,MalPatSaj_wikipedia
Diena,Consumer services,Riga,MalPatSaj_wikipedia
Double Coffee,Consumer services,Riga,MalPatSaj_wikipedia
Elko Grupa,Consumer goods,Riga,MalPatSaj_wikipedia
Ford-Vairogs,Consumer goods,Riga,MalPatSaj_wikipedia
Forticom,Technology,Riga,MalPatSaj_wikipedia
Grindeks,Health care,Riga,MalPatSaj_wikipedia
Inversija,Industrials,Riga,MalPatSaj_wikipedia
Just5,Telecommunications,Riga,MalPatSaj_wikipedia
Laima,Consumer goods,Riga,MalPatSaj_wikipedia
Lattelecom,Telecommunications,Riga,MalPatSaj_wikipedia
Latvenergo,Utilities,Riga,MalPatSaj_wikipedia
Latvian Mobile Telephone,Telecommunications,Riga,MalPatSaj_wikipedia
Latvian Shipping Company,Industrials,Riga,MalPatSaj_wikipedia
Latvijas Balzams,Consumer goods,Riga,MalPatSaj_wikipedia
Latvijas Gāze,Oil & gas,Riga,MalPatSaj_wikipedia
Latvijas Krājbanka,Financials,Riga,MalPatSaj_wikipedia
Latvijas Pasts,Logistics,Riga,MalPatSaj_wikipedia
Microphone Records,Consumer services,Riga,MalPatSaj_wikipedia
Norvik Banka,Financials,Riga,MalPatSaj_wikipedia
Olainfarm,Health care,Olaine,MalPatSaj_wikipedia
Parex Bank,Financials,Riga,MalPatSaj_wikipedia
PrivatBank Latvia,Financials,Riga,MalPatSaj_wikipedia
RAF-Avia,Consumer services,Riga,MalPatSaj_wikipedia
Rietumu Banka,Financials,Riga,MalPatSaj_wikipedia
Riga Autobus Factory,Consumer goods,Riga,MalPatSaj_wikipedia
Rimi Baltic,Consumer services,Riga,MalPatSaj_wikipedia
Russo-Balt,Consumer goods,Riga,MalPatSaj_wikipedia
SAF Tehnika,Technology,Riga,MalPatSaj_wikipedia
SEB Unibanka,Financials,Riga,MalPatSaj_wikipedia
Sereal,Consumer goods,Riga,MalPatSaj_wikipedia
SmartLynx Airlines,Consumer services,Mārupe,MalPatSaj_wikipedia
VEF,Consumer goods,Riga,MalPatSaj_wikipedia
Achema,Basic materials,Jonava,MalPatSaj_wikipedia
Alita,Consumer goods,Alytus,MalPatSaj_wikipedia
Apranga,Consumer services,Vilnius,MalPatSaj_wikipedia
Aurela,Consumer services,Vilnius,MalPatSaj_wikipedia
Avia Solutions Group,Industrials,Vilnius,MalPatSaj_wikipedia
AviaAM Leasing,Industrials,Vilnius,MalPatSaj_wikipedia
Aviavilsa,Industrials,Vilnius,MalPatSaj_wikipedia
Avion Express,Consumer services,Vilnius,MalPatSaj_wikipedia
Baltija Shipbuilding Yard,Industrials,Klaipėda,MalPatSaj_wikipedia
Baltik vairas,Consumer goods,Šiauliai,MalPatSaj_wikipedia
Čili,Consumer services,Vilnius,MalPatSaj_wikipedia
DOT LT,Consumer services,Karmėlava,MalPatSaj_wikipedia
Dvarčionių keramika,Industrials,Vilnius,MalPatSaj_wikipedia
Ekspla,Industrials,Vilnius,MalPatSaj_wikipedia
Gubernija,Consumer goods,Šiauliai,MalPatSaj_wikipedia
Kalnapilis,Consumer goods,Panevėžys,MalPatSaj_wikipedia
Lietuvos Dujos,Utilities,Vilnius,MalPatSaj_wikipedia
Lietuvos Energija,Utilities,Vilnius,MalPatSaj_wikipedia
Lietuvos paštas,Consumer services,Vilnius,MalPatSaj_wikipedia
Maxima Group,Consumer services,Vilnius,MalPatSaj_wikipedia
Small Planet Airlines,Consumer services,Vilnius,MalPatSaj_wikipedia
Stumbras,Consumer goods,Kaunas,MalPatSaj_wikipedia
Tauras,Consumer goods,Vilnius,MalPatSaj_wikipedia
Teo LT,Telecommunications,Vilnius,MalPatSaj_wikipedia
Ūkio bankas,Financials,Kaunas,MalPatSaj_wikipedia
Vilniaus prekyba,Consumer services,Vilnius,MalPatSaj_wikipedia
Volfas Engelman,Consumer goods,Kaunas,MalPatSaj_wikipedia
ŽIA valda,Financials,Vilnius,MalPatSaj_wikipedia
Advanzia Bank,Financials,Munsbach,MalPatSaj_wikipedia
Arcelor,Basic materials,Luxembourg City,MalPatSaj_wikipedia
ArcelorMittal,Basic materials,Luxembourg City,MalPatSaj_wikipedia
Artec 3D,Technology,Luxembourg City,MalPatSaj_wikipedia
Banque de Luxembourg,Financials,Luxembourg City,MalPatSaj_wikipedia
Banque et Caisse d'Épargne de l'État,Financials,Luxembourg City,MalPatSaj_wikipedia
Banque Raiffeisen,Financials,Leudelange,MalPatSaj_wikipedia
BGL BNP Paribas,Financials,Luxembourg City,MalPatSaj_wikipedia
BIP Investment Partners,Financials,Luxembourg City,MalPatSaj_wikipedia
Brasserie Nationale,Consumer goods,Bascharage,MalPatSaj_wikipedia
Cactus,Consumer services,Bereldange,MalPatSaj_wikipedia
Cargolux,Industrials,Sandweiler,MalPatSaj_wikipedia
Creos Luxembourg,Utilities,Strassen,MalPatSaj_wikipedia
Central Bank of Luxembourg,Financials,Luxembourg City,MalPatSaj_wikipedia
Centre Hospitalier de Luxembourg,Health care,Luxembourg City,MalPatSaj_wikipedia
Ceratizit,Industrials,Mamer,MalPatSaj_wikipedia
Cipriani S.A.,Consumer services,Luxembourg City,MalPatSaj_wikipedia
CVC Capital Partners,Financials,Luxembourg City,MalPatSaj_wikipedia
Editpress,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Foyer S.A.,Financials,Luxembourg City,MalPatSaj_wikipedia
General Mediterranean Holding,Conglomerates,Luxembourg City,MalPatSaj_wikipedia
Genii Capital,Financials,Howald,MalPatSaj_wikipedia
Gold & Wood,Consumer goods,Luxembourg City,MalPatSaj_wikipedia
KBL European Private Bankers,Financials,Luxembourg City,MalPatSaj_wikipedia
Kulczyk Investments,Financials,Luxembourg City,MalPatSaj_wikipedia
Lëtzebuerger Journal,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Lionair,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Luvanis,Consumer goods,Luxembourg City,MalPatSaj_wikipedia
Luxair,Consumer services,Sandweiler,MalPatSaj_wikipedia
LuxAnimation,Consumer services,Doncols,MalPatSaj_wikipedia
Luxembourg Stock Exchange,Financials,Luxembourg City,MalPatSaj_wikipedia
Luxempart,Financials,Leudelange,MalPatSaj_wikipedia
Melusine,Consumer services,Howald,MalPatSaj_wikipedia
Mousel,Consumer goods,Luxembourg City,MalPatSaj_wikipedia
ORCO,Financials,Capellen,MalPatSaj_wikipedia
P&TLuxembourg,Telecommunications,Luxembourg City,MalPatSaj_wikipedia
Radio Luxembourg,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Regus,Industrials,Luxembourg City,MalPatSaj_wikipedia
Reinet Investments,Financials,Luxembourg City,MalPatSaj_wikipedia
Rotarex,Industrials,Lintgen,MalPatSaj_wikipedia
RTL Group,Consumer services,Kirchberg,MalPatSaj_wikipedia
Saint-Paul Luxembourg,Consumer services,Luxembourg City,MalPatSaj_wikipedia
SES S.A.,Telecommunications,Betzdorf,MalPatSaj_wikipedia
Société Nationale de Crédit et d'Investissement,Financials,Luxembourg City,MalPatSaj_wikipedia
Société Nationale des Chemins de Fer Luxembourgeois,Industrials,Luxembourg City,MalPatSaj_wikipedia
Strategic Airlines Luxembourg,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Streamworks International,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Techniques d'Avant Garde,Consumer services,Luxembourg City,MalPatSaj_wikipedia
Utopia Group,Consumer services,Luxembourg City,MalPatSaj_wikipedia
West Air Luxembourg,Industrials,Bertrange,MalPatSaj_wikipedia
Air Malta,Consumer services,Luqa,MalPatSaj_wikipedia
APS Bank,Financials,Swatar,MalPatSaj_wikipedia
Bank of Valletta,Financials,Santa Venera,MalPatSaj_wikipedia
Central Bank of Malta,Financials,Valletta,MalPatSaj_wikipedia
Emmanuel Delicata,Consumer goods,Valletta,MalPatSaj_wikipedia
GO,Telecommunications,Marsa,MalPatSaj_wikipedia
HSBC Bank Malta,Financials,Valletta,MalPatSaj_wikipedia
Lombard Bank,Financials,Valletta,MalPatSaj_wikipedia
MaltaPost,Industrials,Marsa,MalPatSaj_wikipedia
Medavia,Consumer services,Luqa,MalPatSaj_wikipedia
Media.link Communications,Consumer services,Pietà,MalPatSaj_wikipedia
Melita,Telecommunications,Birkirkara[1],MalPatSaj_wikipedia
Multilotto,Consumer services,St Julian's,MalPatSaj_wikipedia
One Productions,Consumer services,Marsa,MalPatSaj_wikipedia
Sagħtar,Consumer services,Valletta,MalPatSaj_wikipedia
Simonds Farsons Cisk,Consumer goods,Birkirkara,MalPatSaj_wikipedia
Unibet,Consumer services,Gżira,MalPatSaj_wikipedia
Epic,Telecommunications,Luqa,MalPatSaj_wikipedia
Aalberts,Industrials,Utrecht,MalPatSaj_wikipedia
Abellio,Transport,Utrecht,MalPatSaj_wikipedia
ABN AMRO,Financials,Amsterdam,MalPatSaj_wikipedia
Adyen,Financials,Amsterdam,MalPatSaj_wikipedia
Accell Group,Consumer goods,Heerenveen,MalPatSaj_wikipedia
Aegon N.V.,Financials,The Hague,MalPatSaj_wikipedia
Ahold Delhaize,Consumer services,Zaandam,MalPatSaj_wikipedia
AkzoNobel,Basic materials,Amsterdam,MalPatSaj_wikipedia
Amstel Brewery,Consumer goods,Zoeterwoude,MalPatSaj_wikipedia
APM Terminals,Industrials,The Hague,MalPatSaj_wikipedia
Apollo Vredestein B.V.,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Arcadis,Industrials,Amsterdam,MalPatSaj_wikipedia
ASML Holding,Industrials,Veldhoven,MalPatSaj_wikipedia
ASN Bank,Financials,The Hague,MalPatSaj_wikipedia
Atradius,Financials,Amsterdam,MalPatSaj_wikipedia
Australian Homemade,Consumer services,Veenendaal,MalPatSaj_wikipedia
AVEBE,Consumer goods,Veendam,MalPatSaj_wikipedia
Bavaria Brewery,Consumer goods,Lieshout,MalPatSaj_wikipedia
Beter Bed,Consumer services,Uden,MalPatSaj_wikipedia
Blendle,Technology,Utrecht,MalPatSaj_wikipedia
Booking.com,Consumer services,Amsterdam,MalPatSaj_wikipedia
Catawiki,Technology,Amsterdam,MalPatSaj_wikipedia
Chipshol,Real Estate,Amsterdam,MalPatSaj_wikipedia
CNH Global,Industrials,Amsterdam,MalPatSaj_wikipedia
Corendon Dutch Airlines,Consumer services,Lijnden,MalPatSaj_wikipedia
DAF Trucks,Consumer goods,Eindhoven,MalPatSaj_wikipedia
Damen Group,Industrials,Gorinchem,MalPatSaj_wikipedia
Dockwise,Industrials,Breda,MalPatSaj_wikipedia
Donkervoort,Consumer goods,Lelystad,MalPatSaj_wikipedia
Douwe Egberts,Consumer goods,Utrecht,MalPatSaj_wikipedia
DSM,Health care,Heerlen,MalPatSaj_wikipedia
eBuddy,Technology,Amsterdam,MalPatSaj_wikipedia
Elsevier,Consumer services,Amsterdam,MalPatSaj_wikipedia
Endemol,Consumer services,Amsterdam,MalPatSaj_wikipedia
Exact Software,Technology,Delft,MalPatSaj_wikipedia
Exor,Financials,Amsterdam,MalPatSaj_wikipedia
Feadship,Consumer goods,Haarlem,MalPatSaj_wikipedia
FRABA,Industrials,Heerlen,MalPatSaj_wikipedia
FrieslandCampina,Consumer goods,Amersfoort,MalPatSaj_wikipedia
Fugro,Oil & gas,Leidschendam,MalPatSaj_wikipedia
General Logistics Systems,Industrials,Amsterdam,MalPatSaj_wikipedia
Grolsch Brewery,Consumer goods,Enschede,MalPatSaj_wikipedia
Guerrilla Games,Technology,Amsterdam,MalPatSaj_wikipedia
G-Star Raw,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Heerema Marine Contractors,Oil & gas,Leiden,MalPatSaj_wikipedia
Heineken International,Consumer goods,Amsterdam,MalPatSaj_wikipedia
HEMA,Consumer goods,Amsterdam,MalPatSaj_wikipedia
High-Logic,Technology,De Bilt,MalPatSaj_wikipedia
Hotels.nl,Consumer services,Groningen,MalPatSaj_wikipedia
Hunkemöller,Consumer services,Hilversum,MalPatSaj_wikipedia
Hunter Douglas,Industrials,Rotterdam,MalPatSaj_wikipedia
IKEA,Consumer services,Leiden,MalPatSaj_wikipedia
ING Group,Financials,Amsterdam,MalPatSaj_wikipedia
Interxion,Technology,Schiphol-Rijk,MalPatSaj_wikipedia
IPTP Networks,Telecommunications,Amsterdam,MalPatSaj_wikipedia
Jumbo,Consumer goods,Veghel,MalPatSaj_wikipedia
Just Eat Takeaway,Technology,Amsterdam,MalPatSaj_wikipedia
KLM,Consumer services,Amstelveen,MalPatSaj_wikipedia
KPMG,Industrials,Amstelveen,MalPatSaj_wikipedia
KPN,Telecommunications,The Hague,MalPatSaj_wikipedia
LandFighter,Consumer goods,Best,MalPatSaj_wikipedia
LeasePlan,Consumer services,Amsterdam,MalPatSaj_wikipedia
Liander,Utilities,Arnhem,MalPatSaj_wikipedia
Lucas Bols,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Martinair,Consumer services,Schiphol-Oost,MalPatSaj_wikipedia
Nederlandse Spoorwegen,Industrials,Utrecht,MalPatSaj_wikipedia
Nipparts,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Nutricia,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Nuon Energy,Utilities,Amsterdam,MalPatSaj_wikipedia
NXP Semiconductors,Technology,Eindhoven,MalPatSaj_wikipedia
Océ,Technology,Venlo,MalPatSaj_wikipedia
Perfetti Van Melle,Consumer goods,Lainate/Breda,MalPatSaj_wikipedia
Philips,Consumer goods,Eindhoven,MalPatSaj_wikipedia
PostNL,Industrials,The Hague,MalPatSaj_wikipedia
Prosus,Technology,Amsterdam,MalPatSaj_wikipedia
Q-Park,Consumer services,Maastricht,MalPatSaj_wikipedia
Rabobank,Financials,Utrecht,MalPatSaj_wikipedia
Randstad Holding,Industrials,Diemen,MalPatSaj_wikipedia
Royal BAM Group,Industrials,Bunnik,MalPatSaj_wikipedia
Royal Boskalis Westminster,Industrials,Papendrecht,MalPatSaj_wikipedia
Royal Imtech N.V.,Industrials,Gouda,MalPatSaj_wikipedia
Royal Schiphol Group,Industrials,Schiphol,MalPatSaj_wikipedia
Royal Van Oord,Industrials,Rotterdam,MalPatSaj_wikipedia
SBM Offshore,Oil & gas,Schiedam,MalPatSaj_wikipedia
Serpent Model Racing Cars,Consumer goods,Heemstede,MalPatSaj_wikipedia
SHV Holdings,Industrials,Utrecht,MalPatSaj_wikipedia
SPAR,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Spyker Cars,Consumer goods,Zeewolde,MalPatSaj_wikipedia
Stork B.V.,Industrials,Naarden,MalPatSaj_wikipedia
Talpa Network,Consumer services,Hilversum,MalPatSaj_wikipedia
Tele2 Netherlands,Telecommunications,Amsterdam,MalPatSaj_wikipedia
Telfort,Telecommunications,Alphen aan den Rijn,MalPatSaj_wikipedia
Thales Nederland,Industrials,Hengelo,MalPatSaj_wikipedia
TMF Group,Industrials,Amsterdam,MalPatSaj_wikipedia
TNT Express,Industrials,Hoofddorp,MalPatSaj_wikipedia
TomTom,Technology,Amsterdam,MalPatSaj_wikipedia
Tony's Chocolonely,Consumer goods,Amsterdam,MalPatSaj_wikipedia
Transavia,Consumer services,Schiphol-Oost,MalPatSaj_wikipedia
Triodos Bank,Financials,Zeist,MalPatSaj_wikipedia
Trust,Technology,Dordrecht,MalPatSaj_wikipedia
TUI fly Netherlands,Consumer services,Schiphol-Rijk,MalPatSaj_wikipedia
Vanguard Dutch Marine,Consumer goods,Heerenveen,MalPatSaj_wikipedia
VDL Bus & Coach,Industrials,Valkenswaard,MalPatSaj_wikipedia
VDL NedCar,Consumer goods,Born,MalPatSaj_wikipedia
Vedior,Industrials,Amsterdam,MalPatSaj_wikipedia
VEON,Telecommunications,Amsterdam,MalPatSaj_wikipedia
Verenigde Nederlandse Uitgeverijen,Consumer services,Haarlem,MalPatSaj_wikipedia
Vitol,Energy,Rotterdam,MalPatSaj_wikipedia
Vodafone Netherlands,Telecommunications,Maastricht,MalPatSaj_wikipedia
VolkerWessels,Industrials,Amersfoort,MalPatSaj_wikipedia
Wavin,Industrials,Zwolle,MalPatSaj_wikipedia
WE,Consumer goods,Utrecht,MalPatSaj_wikipedia
Wercker,Technology,Amsterdam,MalPatSaj_wikipedia
Wolters Kluwer,Industrials,Alphen aan den Rijn,MalPatSaj_wikipedia
Zeeman,Consumer goods,Alphen aan den Rijn,MalPatSaj_wikipedia
11 bit studios,Technology,Warsaw,MalPatSaj_wikipedia
4F,Consumer goods,Wieliczka,MalPatSaj_wikipedia
Adamów Coal Mine,Basic materials,Turek,MalPatSaj_wikipedia
Agora,Consumer goods and services,Warsaw,MalPatSaj_wikipedia
Allegro,Consumer services,Poznań,MalPatSaj_wikipedia
Alior Bank,Financials,Warsaw,MalPatSaj_wikipedia
Amica,Consumer goods,Wronki,MalPatSaj_wikipedia
Asseco,Technology,Rzeszów,MalPatSaj_wikipedia
Bank Millennium,Financials,Warsaw,MalPatSaj_wikipedia
Bank Pekao,Financials,Warsaw,MalPatSaj_wikipedia
Belvedere Vodka,Consumer goods,Żyrardów,MalPatSaj_wikipedia
Bełchatów Coal Mine,Basic materials,Bełchatów,MalPatSaj_wikipedia
Biedronka,Consumer services,Kostrzyn,MalPatSaj_wikipedia
Black Red White,Consumer goods,Biłgoraj,MalPatSaj_wikipedia
Bochnia Salt Mine,Basic materials,Bochnia,MalPatSaj_wikipedia
Bogdanka Coal Mine,Basic materials,Lublin Voivodeship,MalPatSaj_wikipedia
Boryszew,Automotive industry,Boryszew,MalPatSaj_wikipedia
Brainly,Technology,Kraków,MalPatSaj_wikipedia
Browar Łomża,Consumer goods,Łomża,MalPatSaj_wikipedia
Carlsberg Polska,Consumer goods,Warsaw,MalPatSaj_wikipedia
CD Projekt,Technology,Warsaw,MalPatSaj_wikipedia
CIECH,Chemical industry,Łódź,MalPatSaj_wikipedia
Comarch,Technology,Kraków,MalPatSaj_wikipedia
Dino,Consumer services,Krotoszyn,MalPatSaj_wikipedia
E. Wedel,Consumer products,Warsaw,MalPatSaj_wikipedia
Elbrewery,Consumer goods,Elbląg,MalPatSaj_wikipedia
Elektrim,Industrials,Warsaw,MalPatSaj_wikipedia
Enea SA,Utilities,Poznań,MalPatSaj_wikipedia
Ericpol,Technology,Łódź,MalPatSaj_wikipedia
Eurocash,Consumer services,Komorniki,MalPatSaj_wikipedia
Fablok,Industrials,Chrzanów,MalPatSaj_wikipedia
Fabryka Samochodów Małolitrażowych,Consumer goods,Bielsko-Biała,MalPatSaj_wikipedia
Fabryka Samochodów Osobowych,Consumer goods,Warsaw,MalPatSaj_wikipedia
FŁT-Kraśnik,Industrials,Kraśnik,MalPatSaj_wikipedia
FASING S.A.,Industrials,Katowice,MalPatSaj_wikipedia
Gaworzyce mine,Basic materials,Gaworzyce,MalPatSaj_wikipedia
Gaz-System,Utilities,Warsaw,MalPatSaj_wikipedia
Głogów Głęboki-Przemysłowy mine,Basic materials,Polkowice,MalPatSaj_wikipedia
Grupa Azoty,Chemical industry,Tarnów,MalPatSaj_wikipedia
Grupa Lotos,Oil & gas,Gdańsk,MalPatSaj_wikipedia
Gubin Coal Mine,Basic materials,Gubin,MalPatSaj_wikipedia
Halemba Coal Mine,Basic materials,Ruda Śląska,MalPatSaj_wikipedia
Hortex,Consumer goods,Warsaw,MalPatSaj_wikipedia
ING Bank Śląski,Financials,Katowice,MalPatSaj_wikipedia
Inglot,Consumer goods,Przemyśl,MalPatSaj_wikipedia
InPost,Consumer services,Kraków,MalPatSaj_wikipedia
ITI Group,Consumer services,Warsaw,MalPatSaj_wikipedia
Jabłkowski Brothers,Consumer services,Warsaw,MalPatSaj_wikipedia
JSW,Basic materials,Jastrzębie-Zdrój,MalPatSaj_wikipedia
K. Rudzki i S-ka,Industrials,Warsaw,MalPatSaj_wikipedia
KGHM Polska Miedź,Basic materials,Lubin,MalPatSaj_wikipedia
Kino Polska,Consumer services,Warsaw,MalPatSaj_wikipedia
Kłodawa Salt Mine,Basic materials,Kłodawa,MalPatSaj_wikipedia
Kompania Piwowarska,Consumer goods,Poznań,MalPatSaj_wikipedia
Kompania Węglowa,Basic materials,Katowice,MalPatSaj_wikipedia
Lech Browary Wielkopolski,Consumer goods,Poznań,MalPatSaj_wikipedia
"Lilpop, Rau i Loewenstein",Industrials,Warsaw,MalPatSaj_wikipedia
Livechat Software,Technology,Wrocław,MalPatSaj_wikipedia
LOT Polish Airlines,Consumer services,Warsaw,MalPatSaj_wikipedia
LPP,Consumer services,Gdańsk,MalPatSaj_wikipedia
Maspex,Food,Wadowice,MalPatSaj_wikipedia
Multikino,Consumer services,Warsaw,MalPatSaj_wikipedia
Netia,Telecommunications,Warsaw,MalPatSaj_wikipedia
Okocim Brewery,Consumer goods,Brzesko,MalPatSaj_wikipedia
Optimus S.A.,Technology,Warsaw,MalPatSaj_wikipedia
Orange Polska,Telecommunications,Warsaw,MalPatSaj_wikipedia
Pesa SA,Industrials,Bydgoszcz,MalPatSaj_wikipedia
PGNiG,Oil & gas,Warsaw,MalPatSaj_wikipedia
PKN Orlen,Oil & gas,Płock,MalPatSaj_wikipedia
Play,Telecommunications,Warsaw,MalPatSaj_wikipedia
Plus,Telecommunications,Warsaw,MalPatSaj_wikipedia
Poczta Polska,Consumer services,Warsaw,MalPatSaj_wikipedia
Polcast Television,Consumer services,Warsaw,MalPatSaj_wikipedia
Polish State Railways,Industrials,Warsaw,MalPatSaj_wikipedia
Polsat,Consumer services,Warsaw,MalPatSaj_wikipedia
Polska Grupa Energetyczna,Utilities,Warsaw,MalPatSaj_wikipedia
Polsteam,Industrials,Szczecin,MalPatSaj_wikipedia
PKO BP,Financials,Warsaw,MalPatSaj_wikipedia
PZU,Financials,Warsaw,MalPatSaj_wikipedia
Pronar,Consumer goods,Narew,MalPatSaj_wikipedia
PKS,Consumer services,Białystok,MalPatSaj_wikipedia
Przewozy Regionalne,Consumer services,Warsaw,MalPatSaj_wikipedia
PSE (Polskie Sieci Elektroenergetyczne),Utilities,Konstancin-Jeziorna,MalPatSaj_wikipedia
Pudliszki,Food Products,Pudliszki,MalPatSaj_wikipedia
Qumak,Technology,Warsaw,MalPatSaj_wikipedia
Smyk Department Store,Consumer services,Warsaw,MalPatSaj_wikipedia
Solaris Bus & Coach,Industrials,Bolechowo,MalPatSaj_wikipedia
Techland,Technology,Wrocław,MalPatSaj_wikipedia
Tele-Fonika Kable,Industrials,Bydgoszcz,MalPatSaj_wikipedia
Telewizja Polska,Consumer services,Warsaw,MalPatSaj_wikipedia
T-Mobile Polska,Telecommunications,Warsaw,MalPatSaj_wikipedia
TVN24,Consumer services,Warsaw,MalPatSaj_wikipedia
TVN 7,Consumer services,Warsaw,MalPatSaj_wikipedia
TVN Group,Consumer services,Warsaw,MalPatSaj_wikipedia
Tymbark,Consumer goods,Tymbark,MalPatSaj_wikipedia
Ursus SA,Automotive inductry,Lublin,MalPatSaj_wikipedia
Van Pur,Consumer goods,Rakszawa[5],MalPatSaj_wikipedia
Wieliczka Salt Mine,Consumer services,Wieliczka,MalPatSaj_wikipedia
Wielton,Automotive industry,Wieluń,MalPatSaj_wikipedia
Żabka,Consumer services,Poznań,MalPatSaj_wikipedia
ZMT SA,Industrials,Tarnów,MalPatSaj_wikipedia
Żubrówka,Consumer goods,Białystok,MalPatSaj_wikipedia
Żywiec Brewery,Consumer goods,Żywiec,MalPatSaj_wikipedia
Altri,Basic materials,Porto,MalPatSaj_wikipedia
Ambar – Ideas on Paper S.A.,Industrials,Porto,MalPatSaj_wikipedia
Banco Comercial Português,Financials,Porto,MalPatSaj_wikipedia
Bial,Health care,Trofa,MalPatSaj_wikipedia
Caixa Geral de Depósitos,Financials,Lisbon,MalPatSaj_wikipedia
Carris,Consumer services,Lisbon,MalPatSaj_wikipedia
Central de Cervejas,Consumer goods,Vila Franca de Xira,MalPatSaj_wikipedia
Chipidea,Technology,Oeiras,MalPatSaj_wikipedia
Churchill's Port,Wine making,Porto,MalPatSaj_wikipedia
